movieId,title,year,genres,tag,average_rating
910,Some Like It Hot,1959,Comedy|Crime,"Compare:Some Like It Hot, great last lines, protagonist is musician, quote:""five by five"", setting:Florida",3.992957746478873
911,Charade,1963,Comedy|Crime|Mystery|Romance|Thriller,"odd sense of humor, Stanley Donen, homage to Hitchcock, elegant, light",3.8828125
912,Casablanca,1942,Drama|Romance,"Conrad Veidt, classic romance, filmed play who's script was made up on the spot - and it's strangely cinematic, setting:nightclub/casino, slow starter",4.155709342560554
913,"Maltese Falcon, The",1941,Film-Noir|Mystery,"Barton McLane, Elisha Cook Jr., Gladys George, Favorite, The Maltese Falcon",4.048611111111111
914,My Fair Lady,1964,Comedy|Drama|Musical|Romance,"Grand Musical, Oscar (Best Director), PAL CLV, Stanley Holloway, source:Pygmalion myth",3.7698412698412698
915,Sabrina,1954,Comedy|Romance,"Old, high society, rich guy - poor girl, Oscar (Best Costume Design), audrey hepburn",3.6838235294117645
916,Roman Holiday,1953,Comedy|Drama|Romance,"Bechdel test:pass (barely), notable:taxi driver (scene), protagonist is journalist/reporter, protagonist is young princess & heir, royal pretends to be commoner",3.9
918,Meet Me in St. Louis,1944,Musical,"Leon Ames, Lulcille Bremer, Margaret O' Brian, The Trolley Song, Tom Drake",3.5925925925925926
919,"Wizard of Oz, The",1939,Adventure|Children|Fantasy|Musical,"Dorothy, Frank Morgan, King Vidor had something to do with this film, L. Frank Baum, Oz",3.8260869565217392
920,Gone with the Wind,1939,Drama|Romance|War,"Leslie Howard, Olivia deHavilland, civil war women, Sam Wood, historical drama",3.668918918918919
921,My Favorite Year,1982,Comedy,"Richard Benjamin, Peter O'Toole, nyc, television, reviewed",3.6
922,Sunset Blvd. (a.k.a. Sunset Boulevard),1950,Drama|Film-Noir|Romance,"Erich von Stroheim, Gloria Swanson, Grand Guignol, Oscar (Best Music), gloria swanson",4.157407407407407
923,Citizen Kane,1941,Drama|Mystery,"Rosebud, The greatest, welles, newspaper theme, influential",3.9004329004329006
924,2001: A Space Odyssey,1968,Adventure|Drama|Sci-Fi,"BENIGN ALIENS, COMPUTER PARANOIA, Hal, apes portrayed as human-precursers, fast-forwarding overlong beginnings",3.89067055393586
926,All About Eve,1950,Drama,"""bitchy"", great acting/subtle performances, psychodrama, technique:narration over freeze-frame, Anne Baxter",4.189655172413793
928,Rebecca,1940,Drama|Mystery|Romance|Thriller,"Dark Comedy, George Sanders, Joan Fontaine, Judith Anderson, Lawrence Olivier",4.0285714285714285
930,Notorious,1946,Film-Noir|Romance|Thriller,"Leopoldine Konstantin, Louis Calhern, Reinhold SchÃ¼nzel, Related:Notorious (1946), overbearing mother",4.07051282051282
931,Spellbound,1945,Mystery|Romance|Thriller,"doctor-patient relationship, medical thriller, overture, psychoanalysis, salvador dali",3.5483870967741935
932,"Affair to Remember, An",1957,Drama|Romance,"painful to watch, Deborah Kerr, Leo McCarey, unnecessary remake, Cary Grant",3.08
933,To Catch a Thief,1955,Crime|Mystery|Romance|Thriller,"Monaco, Monte Carlo, Oscar:Cinematography, cat burglar, heist film",3.963235294117647
934,Father of the Bride,1950,Comedy,"realistic relationships, Vincente Minnelli, Spencer Tracy, Steve Martin, wedding",3.5
938,Gigi,1958,Musical,"French theme, Vincente Minnelli, *Good* Musicals, courtesan, prostitution",3.2857142857142856
940,"Adventures of Robin Hood, The",1938,Action|Adventure|Romance,"Olivia de Havilland, William Keighley, 12th century, castle, Errol Flynn",3.7916666666666665
942,Laura,1944,Crime|Film-Noir|Mystery,"Dana Andrews, Gene Tierney, Rouben Mamoulian, author:Vera Caspary, protagonist is journalist",3.9871794871794872
943,"Ghost and Mrs. Muir, The",1947,Drama|Fantasy|Romance,"single woman, supernatural romance, Joseph L. Mankiewicz, aging, ghosts/afterlife",3.6944444444444446
945,Top Hat,1935,Comedy|Musical|Romance,"Eric Blore, Mark Sandrich, Astaire and Rogers, Fred Astaire, Best of Rotten Tomatoes: All Time",3.6470588235294117
947,My Man Godfrey,1936,Comedy|Romance,"Alan Mowbray, Alice Brady, Carole Lombard, Eugene Pallette, Gail Patrick",3.6379310344827585
948,Giant,1956,Drama|Romance|Western,"Rock Hudson, George Stevens, Elizabeth Taylor, James Dean, earthy",3.5681818181818183
949,East of Eden,1955,Drama,"author:John Steinbeck, John Steinbeck, James Dean, Elia Kazan, Friends Should See",3.673076923076923
950,"Thin Man, The",1934,Comedy|Crime,"Nick and Nora Charles (series), W.S. Van Dyke, snappy banter, Dashiell Hammett, Myrna Loy",3.9270833333333335
951,His Girl Friday,1940,Comedy|Romance,"BATTLE OF THE SEXES, remake of:The Front Page (1931), subgenre:screwball, MEMBERS OF THE PRESS, battle of the sexes",3.95
952,Around the World in 80 Days,1956,Adventure|Comedy,"David Niven, Michael Anderson, author:Jules Verne, Jules Verne, Todd-AO",3.5
953,It's a Wonderful Life,1946,Drama|Fantasy|Romance,"hearing impairment, x-mas movie, Jimmy Stewart, angelic intervention, corporations",4.059701492537314
954,Mr. Smith Goes to Washington,1939,Drama,"Edward Arnold, Guy Kibbee, Jean Arthur, US Senate, topic:US political corruption",4.044871794871795
955,Bringing Up Baby,1938,Comedy|Romance,"AFI #97, AFI top 100 (#97), AFI top 100 laughs (#14), AFI top 100 passions (#51), Cary Grant&Katherine Hepburn",4.035714285714286
965,"39 Steps, The",1935,Drama|Mystery|Thriller,"handcuffs, memory guy, not true to original version, theatre, breakthroughs",3.7666666666666666
968,Night of the Living Dead,1968,Horror|Sci-Fi|Thriller,"Race issues, bad stereotypes of women, 2009 reissue in Stereoscopic 3-D, man vs. beast, brilliant ending",3.7819148936170213
969,"African Queen, The",1951,Adventure|Comedy|Romance|War,"AFI #17, Bogart & Hepburn, Robert Morley, author:C. S. Forester, road picture",3.835
971,Cat on a Hot Tin Roof,1958,Drama,"?author:Tennessee Williams, Elisabeth Taylor, Richard Brooks, Tennesse Williams, Tennessee Williams",3.8333333333333335
986,Fly Away Home,1996,Adventure|Children,"Carroll Ballard, Geese, environmentalist, sculpture, showering",3.3076923076923075
991,Michael Collins,1996,Drama,"Neil Jordan, Ireland, biography, historical, CLV",3.4615384615384617
994,Big Night,1996,Comedy|Drama,"Allison Janney, Tony Shalhoub, failing business, Campbell Scott, Isabella Rossellini",3.6444444444444444
996,Last Man Standing,1996,Action|Crime|Drama|Thriller,"killer, shooting, 1, Christopher Walken, Bruce Willis",2.914285714285714
999,2 Days in the Valley,1996,Crime|Film-Noir,"ensemble cast, nudity (topless)",3.6578947368421053
1003,Extreme Measures,1996,Drama|Thriller,"Gene Hackman, CLV",3.0555555555555554
1004,"Glimmer Man, The",1996,Action|Thriller,"John Gray, Stephen Tobolowsky, Steven Seagal",2.75
1005,D3: The Mighty Ducks,1996,Children|Comedy,"David Selby, Jeffrey Nordling, Joshua Jackson, Robert Lieberman, Heidi Kling",2.2162162162162162
1006,"Chamber, The",1996,Drama,"Mississippi, Ku Klux Klan, anti-Semitism, author:John Grisham, John Grisham",3.2222222222222223
1007,"Apple Dumpling Gang, The",1975,Children|Comedy|Western,"Disney studios, Disney, BD-R",2.8055555555555554
1009,Escape to Witch Mountain,1975,Adventure|Children|Fantasy,"UFO, superstitious hicks, Ray Milland, telepathy, ESP",3.423076923076923
1010,"Love Bug, The",1969,Children|Comedy,"Buddy Hackett, Dean Jones, Michelle Lee, David Tomlinson, Herbie The Love Bug (series)",3.340909090909091
1011,Herbie Rides Again,1974,Adventure|Children|Comedy,"probably saw this and loved it., Herbie The Love Bug (series)",3.107142857142857
1012,Old Yeller,1957,Children|Drama,"Beverly Washburn, Chuck Connors, Dorothy McGuire, Fess Parker, Jeff York",3.5483870967741935
1013,"Parent Trap, The",1961,Children|Comedy|Romance,"Summer Camp, twins separated at birth, twins/inter-related lives?, Brian Keith, David Swift",3.5
1014,Pollyanna,1960,Children|Comedy|Drama,"Jane Wyman, Nancy Olson, Richard Egan, David Swift, Hayley Mills",3.361111111111111
1015,Homeward Bound: The Incredible Journey,1993,Adventure|Children|Drama,"Duwayne Dunham, animal movie, Michael J. Fox, animals, nostalgic",3.0652173913043477
1016,"Shaggy Dog, The",1959,Children|Comedy,"animal:dog, DVD-R, family",2.9583333333333335
1017,Swiss Family Robinson,1960,Adventure|Children,"James MacArthur, childhood memories, Ken Annakin, Disney studios, shipwreck",3.7564102564102564
1019,"20,000 Leagues Under the Sea",1954,Adventure|Drama|Sci-Fi,"sea monster, monster:giant cephalopod, author:Jules Verne, setting:submarine, Jules Verne",3.5
1020,Cool Runnings,1993,Comedy,"bobsled, sport:bobsledding, Jamaica, montage, Jon Turteltaub",3.272727272727273
1021,Angels in the Outfield,1994,Children|Comedy,"William Dear, sport:baseball?, Christopher Lloyd, CLV",2.5588235294117645
1022,Cinderella,1950,Animation|Children|Fantasy|Musical|Romance,"enchanting. loved it!, prince, children cartoon, Wilfred Jackson, fairy-tale",3.4960629921259843
1023,Winnie the Pooh and the Blustery Day,1968,Animation|Children|Musical,"Rain, series:Pooh, Wolfgang Reitherman, cartoon, 2D animation",3.86
1025,"Sword in the Stone, The",1963,Animation|Children|Fantasy|Musical,"Merlin, swords, Arthurian legend, Wolfgang Reitherman, King Arthur",3.710526315789474
1027,Robin Hood: Prince of Thieves,1991,Adventure|Drama,"David Barrass, Del Synnott, Hannah Cresswell, Stuart Wilson, islam",3.228
1028,Mary Poppins,1964,Children|Comedy|Fantasy|Musical,"Glynis Johns, author:P.L. Travers, catchy score, magical nanny, supercalifragilisticexpialidocious",3.73728813559322
1029,Dumbo,1941,Animation|Children|Drama|Musical,"Jack Kinney, John Elliotte, drunk hallucination, social exclusion, Bill Roberts",3.317829457364341
1030,Pete's Dragon,1977,Adventure|Animation|Children|Musical,"Helen Reddy, Helen Reddy II, Jim Dale, Sean Marshall, Red Buttons",3.1666666666666665
1031,Bedknobs and Broomsticks,1971,Adventure|Children|Musical,"animal:rabbit, author:Mary Norton, evil churchman, library (scene), setting:WWII",3.3214285714285716
1032,Alice in Wonderland,1951,Adventure|Animation|Children|Fantasy|Musical,"author:Lewis Carroll, classic disney, rabbit, very good for kids and adults, cards",3.5289256198347108
1033,"Fox and the Hound, The",1981,Animation|Children|Drama,"Richard Rich, Surullinen, Ted Berman, memorable animation, Art Stevens",3.5638297872340425
1034,Freeway,1996,Comedy|Crime|Drama|Thriller,"Matthew Bright, Kiefer Sutherland, Reese Witherspoon, camp, neo-noir",3.7857142857142856
1035,"Sound of Music, The",1965,Musical|Romance,"Richard Haydn, Rogers and Hammerstein, Salzburg, great musical, Based on a musical",3.743781094527363
1036,Die Hard,1988,Action|Crime|Thriller,"John McClane, author:Roderick Thorp, breaking glass, glass, incompetent cops",3.8583959899749374
1037,"Lawnmower Man, The",1992,Action|Horror|Sci-Fi|Thriller,"brain, character problems, charmingly outdated CGI, diabolizing, animal research",2.8013698630136985
1041,Secrets & Lies,1996,Drama,"race relations, Rated R, melodramatic, realism, Mike Leigh",4.144736842105263
1042,That Thing You Do!,1996,Comedy|Drama,"boy band, muscial band, cinematographer:Tak Fujimoto, Katso Sanna!, Music",3.4
1047,"Long Kiss Goodnight, The",1996,Action|Drama|Thriller,"over-the-top action, Geena Davis, Shane Black, ironic, amnesia",3.2444444444444445
1049,"Ghost and the Darkness, The",1996,Action|Adventure,"man eating lions, Stephen Hopkins, chilling, lions, KAF",3.2232142857142856
1050,Looking for Richard,1996,Documentary|Drama,"Al Pacino, CLV",3.4642857142857144
1057,Everyone Says I Love You,1996,Comedy|Musical|Romance,"Tim Roth, Didn't finish, Woody Allen, musical, Edward Norton",3.383720930232558
1059,William Shakespeare's Romeo + Juliet,1996,Drama|Romance,"claire daines, fascinating how a conversation and two people keep you interested, william goldman, shakespeare, Baz Luhrmann",3.3962264150943398
1060,Swingers,1996,Comedy|Drama,"friendship of love, vegas, Doug Liman, Jon Favreau, 90s",3.623853211009174
1061,Sleepers,1996,Thriller,"Terry Kinney, Minnie Driver, always watch it when it's on tv, sexual abuse, Barry Levinson",3.347058823529412
1064,Aladdin and the King of Thieves,1996,Animation|Children|Comedy|Fantasy|Musical|Romance,"Dan Castelanetta, Tad Stones, Cartoon",3.2045454545454546
1073,Willy Wonka & the Chocolate Factory,1971,Children|Comedy|Fantasy|Musical,"Muscial, fantastical, Mel Stuart, honesty, remadeAs:Charlie and the Chocolate...(2005)",3.6367924528301887
1077,Sleeper,1973,Comedy|Sci-Fi,"howard cosell, retrofuturist, cryogenics, slapstick, farce",3.7533333333333334
1078,Bananas,1971,Comedy|War,"Not Woody's best, neurotic, incoherent, slapstick, Woody Allen",3.5657894736842106
1079,"Fish Called Wanda, A",1988,Comedy|Crime,"Charles Crichton, Humorous, crime caper, stuttering, ASSUMED IDENTITIES",3.7662337662337664
1080,Monty Python's Life of Brian,1979,Comedy,"religion:Xian, sacrilege, Jesus Christ, john cleese, Graham Chapman",3.8970588235294117
1081,Victor/Victoria,1982,Comedy|Musical|Romance,"?alter ego, cross dressing women, transvestism, Blake Edwards, closeted homosexual",3.557142857142857
1082,"Candidate, The",1972,Drama,"Peter Boyle, Michael Ritchie, Robert Redford, corruption, politics",3.5625
1083,"Great Race, The",1965,Comedy|Musical,"Blake Edwards, Jack Lemmon, DVD-RAM, Anamorphic Blow-Up, 70mm",3.15
1084,Bonnie and Clyde,1967,Crime|Drama,"See: Badlands, outlaws, Arthur Penn, Faye Dunaway, delivery boy",3.835
1086,Dial M for Murder,1954,Crime|Mystery|Thriller,"WarnerVision, police detective, PERFECT CRIME, Ray Milland, WOMEN IN JEOPARDY",4.012987012987013
1088,Dirty Dancing,1987,Drama|Musical|Romance,"Cynthia Rhodes, Dancing, class differences, no one puts Baby in a corner, romance boygirl dancing",3.108108108108108
1089,Reservoir Dogs,1992,Crime|Mystery|Thriller,"Michael Madsen, prolonged death, everybody dies, to see: crime, Tim Roth",4.091968911917099
1090,Platoon,1986,Drama|War,"severity of war, vietnam, Planes, cameo:Oliver Stone, horrors of war",3.801507537688442
1091,Weekend at Bernie's,1989,Comedy,"Jonathan Silverman, Ted Kotcheff, plot revolves around troublesome dead body, Andrew McCarthy, silly fun",3.047169811320755
1092,Basic Instinct,1992,Crime|Mystery|Thriller,"Erotic Thriller, Sex, Erotic, Sharon Stone, Michael Douglas",3.242957746478873
1093,"Doors, The",1991,Drama,"Jim Morrison, Cinema Digital Sound, Val Kilmer, vocalists, 2",3.2176470588235295
1094,"Crying Game, The",1992,Drama|Romance|Thriller,"Stephen Rea, Transgendered, genitalia, penis, soldier",3.5789473684210527
1095,Glengarry Glen Ross,1992,Drama,"Business, James Foley, Real Estate, desperation, difficult to watch",3.8735632183908044
1096,Sophie's Choice,1982,Drama,"multiple languages, ethics, mental imbalance, nazi, The Shoah",3.839622641509434
1097,E.T. the Extra-Terrestrial,1982,Children|Drama|Sci-Fi,"Extra-Terrestrials, Henry Thomas, children vs. parents, might dislike, anti-government paranoia",3.6082089552238807
1099,"Christmas Carol, A",1938,Children|Drama|Fantasy,"Edwin L. Marin, Gene Lockhart, author:Charles Dickens, Charles Dickens, Xmas theme",3.6176470588235294
1100,Days of Thunder,1990,Action|Drama|Romance,"Top Gun 2, nascar, sport:car racing (NASCAR), Cinema Digital Sound, Underdog",2.7642857142857142
1101,Top Gun,1986,Action|Romance,"Gay Subtext, Playing with those Boys, Tom Skerritt, achievment, airplanes",3.238888888888889
1103,Rebel Without a Cause,1955,Drama,"5 stars, Nicholas Ray, gay subtext, iconic, youth",3.725
1104,"Streetcar Named Desire, A",1951,Drama,"amazing performance, playwright:Tennessee Williams, Karl Malden, Vivian Leigh, Louisiana",4.036363636363636
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),1996,Documentary,"Claude Nuridsany, Great score, Marie Pérennou, Good Documentary, insects",3.8548387096774195
1120,"People vs. Larry Flynt, The",1996,Comedy|Drama,"Historical grit, Larry Flynt, how world works, Courtney Love, Milos Forman",3.520408163265306
1124,On Golden Pond,1981,Drama,"Father - Daughter Relationship, Mark Rydell, Dabney Coleman, Katharine Hepburn, Henry Fonda",3.5
1125,"Return of the Pink Panther, The",1975,Comedy|Crime,"goofy comedy, Clousseau, retarded, Inspector Clouseau (series), Blake Edwards",3.305084745762712
1126,Drop Dead Fred,1991,Comedy|Fantasy,"Ate de Jong, Guilty pleasure, Minnesota, imaginary friend, Nostalgia Critic",2.9027777777777777
1127,"Abyss, The",1989,Action|Adventure|Sci-Fi|Thriller,"submarine dogfight, Underwater, first contact, Super-35 Blow-Up, Ed Harris",3.735576923076923
1128,"Fog, The",1980,Horror,"ghost story, remade, low budget, cinematography, zombies",3.075
1129,Escape from New York,1981,Action|Adventure|Sci-Fi|Thriller,"evil government, to see: action, instant view, nyc, lone hero",3.30327868852459
1130,"Howling, The",1980,Horror|Mystery,"fantastic make-up fx, special effects, werewolves, werewolf, nudity (full frontal)",3.2708333333333335
1131,Jean de Florette,1986,Drama|Mystery,"agriculture, hunchback, Claude Berri, farming, Gerard Depardieu",3.918918918918919
1132,Manon of the Spring (Manon des sources),1986,Drama,"actress from Nathalie, Claude Berri, French, Nudity (Full Frontal), nudity (full frontal)",3.9411764705882355
1135,Private Benjamin,1980,Comedy,"Ellen Burstyn, Howard Zieff, military recruits/training, Goldie Hawn, military",2.6875
1136,Monty Python and the Holy Grail,1975,Adventure|Comedy|Fantasy,"bizarre ending, holy grail, this is best movie n world, British comedy, Fun",4.0874439461883405
1147,When We Were Kings,1996,Documentary,"Leon Gast, Muhammad Ali, character based on real person:Muhammad Ali, Oscar (Best Documentary Feature), spike lee",3.926470588235294
1148,Wallace & Gromit: The Wrong Trousers,1993,Animation|Children|Comedy|Crime,"animals as nemesis, Bob Baker, Oscar winner, animals as companions, disguise",4.093582887700535
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",1982,Drama,"Daniel Vigne, Gérard Depardieu, Can't remember, Betamax, based on a book",3.8333333333333335
1161,"Tin Drum, The (Blechtrommel, Die)",1979,Drama|War,"Volker SchlÃ¶ndorff, Volker Schlöndorff, drums, extraordinary, otherness",3.5416666666666665
1171,Bob Roberts,1992,Comedy,"campaign manager, David Strathairn, politicians, Tim Robbins, Best of Rotten Tomatoes: All Time",3.7333333333333334
1172,Cinema Paradiso (Nuovo cinema Paradiso),1989,Drama,"Palermo, Sicily, Giuseppe Tornatore, Jamie's Dad's favourites, centred on movie theatre",3.9056603773584904
1173,"Cook the Thief His Wife & Her Lover, The",1989,Comedy|Drama,"Beautiful use of color, Peter Greenaway, See: Delicatessen, don't eat while watching, food/cooking?",3.2837837837837838
1175,Delicatessen,1991,Comedy|Drama|Romance,"15.02.06, This Would Have Been Funnier If It Was A Horror Film, fictional post-war France, janitor, sewer",3.90990990990991
1176,"Double Life of Veronique, The (Double Vie de Véronique, La)",1991,Drama|Fantasy|Romance,"TWINS AND LOOKALIKES, Krzysztof Kieslowski, Quite Romantic, wistful, fanciful",3.480769230769231
1177,Enchanted April,1992,Drama|Romance,"springlike, Alfred Molina, Mike Newell, Italy, gentle",3.9545454545454546
1178,Paths of Glory,1957,Drama|War,"trench warfare, war and politics, Kirk Douglas, military court, FilmAffinity top pick",4.105263157894737
1179,"Grifters, The",1990,Crime|Drama|Film-Noir,"Angelica Huston, Annette Bening, mobster, scam, Stephen Frears",3.6328125
1183,"English Patient, The",1996,Drama|Romance|War,"Sahara, glorifying adultery, no films that have been similarly rated, patient, pedantic",3.282608695652174
1185,My Left Foot,1989,Drama,"based on a biography, cerebral palsy, deformity/disability, emotion!, Jim Sheridan",3.7672413793103448
1186,"Sex, Lies, and Videotape",1989,Drama,"Soderbergh, no nudity, videotape, sister sister relationship, lies",3.5535714285714284
1188,Strictly Ballroom,1992,Comedy|Romance,"Baz Luhrman, Dance comedy, ballroom dancing, competition:dance, sport:dancing",3.8194444444444446
1189,"Thin Blue Line, The",1988,Documentary,"Errol Morris, Texas, wrongly accused, Edgar Award (Best Motion Picture), In Netflix queue",3.9411764705882355
1190,Tie Me Up! Tie Me Down! (¡Átame!),1990,Crime|Drama|Romance,"mentally disturbed rejoining society, stockholm syndrome, movies about movies, abduction, sex scene",3.3392857142857144
1191,Madonna: Truth or Dare,1991,Documentary|Musical,"Nice (France), celebrity, Toronto, rock concert footage, Houston",2.861111111111111
1193,One Flew Over the Cuckoo's Nest,1975,Drama,"Louise Fletcher, MENTAL ILLNESS, Psychology, WRONGLY COMMITED, break human spirit",4.048
1194,Cheech and Chong's Up in Smoke,1978,Comedy,"Marijuana, Cheech Marin, Tommy Chong, inane, hippie",3.3857142857142857
1196,Star Wars: Episode V - The Empire Strikes Back,1980,Action|Adventure|Sci-Fi,"Billy Dee Williams, I am your father, SciFi, To Be Continued, best of the originals",4.101960784313725
1197,"Princess Bride, The",1987,Action|Adventure|Comedy|Fantasy|Romance,"Inigo Montoya, LOVERS REUNITED, Robin Wright, William Goldman, author:William Goldman",4.116901408450704
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),1981,Action|Adventure,"Bill Hootkins, IMAX DMR reissue in 2012, Ronald Lacey, Wolf Kahler, history archeology",4.07029702970297
1199,Brazil,1985,Fantasy|Sci-Fi,"Kafka-esque, beaurocracy, cruel, kafkaesque, See: Mon oncle",3.8975
1200,Aliens,1986,Action|Adventure|Horror|Sci-Fi,"Saturn Award (Best Performance by a Younger Actor), TIME SLEEPERS, greedy executive theme, sf warfare, space colony",3.969914040114613
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",1966,Action|Adventure|Western,"epically meandering, hanging, not enough Lee Van Cleef, war crimes, LONE WOLVES",4.112554112554113
1202,Withnail & I,1987,Comedy,"Bruce Robinson, Englishness, Social class, drunkenness, quoteable",3.896551724137931
1203,12 Angry Men,1957,Drama,"all-male cast, knives, one room, SOCIAL INJUSTICE, heat wave",4.246031746031746
1204,Lawrence of Arabia,1962,Adventure|Drama|War,"Anthony Quayle, Fake History - Don't Believe a Thing, camels, no love story, Anthony Quinn",4.051612903225807
1206,"Clockwork Orange, A",1971,Crime|Drama|Sci-Fi|Thriller,"RateYourMusic Top Pick, Social Engineering, Tits, X, nadsat",3.839572192513369
1207,To Kill a Mockingbird,1962,Drama,"Robert Mulligan, author:Harper Lee, compassion, disobedience, jury trial",4.031428571428571
1208,Apocalypse Now,1979,Action|Drama|War,"'Oh The Whore-ror!', Frederic Forrest, Heart of Darkness, Joseph Conrad, chaos",3.9482758620689653
1209,Once Upon a Time in the West (C'era una volta il West),1968,Action|Drama|Western,"Intriguing, Jason Robards, genre-defining, stereotyped roles, underdeveloped characters",4.117021276595745
1210,Star Wars: Episode VI - Return of the Jedi,1983,Action|Adventure|Sci-Fi,"Death of Darth Vader, Han Solo, Androids, Richard Marquand, Space",3.920886075949367
1211,"Wings of Desire (Himmel über Berlin, Der)",1987,Drama|Fantasy|Romance,"Wim Wnders, mostly black and white, poemlike, Nick Cave and the Bad Seeds, Peter Falk",3.8508771929824563
1212,"Third Man, The",1949,Film-Noir|Mystery|Thriller,"Alida Valli, Joseph Cotton, cemetary funeral, disorientation by foreign language, disorientation by soundtrack music",4.063063063063063
1213,Goodfellas,1990,Crime|Drama,"AFI #94, Debi Mazar, Ray Leota, author:Nicholas Pileggi, Lorraine Bracco",4.09009009009009
1214,Alien,1979,Horror|Sci-Fi,"chestburster, closed spaces, command line interface, evolutionary theme, horror/sci fi",3.9711779448621556
1215,Army of Darkness,1993,Action|Adventure|Comedy|Fantasy|Horror,"SHRUNKEN PEOPLE, shotgun, chainsaw, TIME TRAVEL, FISH OUT OF WATER",3.619205298013245
1216,"Big Blue, The (Grand bleu, Le)",1988,Adventure|Drama|Romance,"comedic in parts, free air diving, greek islands, scuba diving, death wish",3.7666666666666666
1217,Ran,1985,Drama|War,"CROWNED HEADS, King Lear, POLITICAL UNREST, Tatsuya Nakadai, Shakespearean",4.101351351351352
1218,"Killer, The (Die xue shuang xiong)",1989,Action|Crime|Drama|Thriller,"gun fu, Chow Yun Fat, Hong Kong, John Woo, frantic",3.715909090909091
1219,Psycho,1960,Crime|Horror,"Hitchcock meant Psycho to be a comedy!, Norman Bates, bathroom, cellar, domineering mother",4.0335820895522385
1220,"Blues Brothers, The",1980,Action|Comedy|Musical,"Blues, gag:tossing lighter out of car, john belushi, neo-Nazis, ray charles",3.7385496183206106
1221,"Godfather: Part II, The",1974,Crime|Drama,"Too much talking, bold, slow but very interesting, Lake Tahoe, back-story",4.218461538461538
1222,Full Metal Jacket,1987,Drama|War,"R. Lee Ermey, indoctrination, Matthew Modine, Vincent D'Onofrio, 2 movies in 1",4.003154574132492
1223,"Grand Day Out with Wallace and Gromit, A",1989,Adventure|Animation|Children|Comedy|Sci-Fi,"cheese, house of cards, rocket, very good for kids, Oscar Nominee",3.9094202898550723
1224,Henry V,1989,Action|Drama|Romance|War,"agincourt, play adaptation, patriotic, stirring, Kenneth Branagh",4.153846153846154
1225,Amadeus,1984,Drama,"Salieri, tom hulce, envy, composer, F. Murray Abraham",3.968
1226,"Quiet Man, The",1952,Drama|Romance,"Barry Fitzgerald, Mildred Natwick, Ward Bond, Victor McLaglen, Maureen O'Hara",3.7916666666666665
1227,Once Upon a Time in America,1984,Crime|Drama,"baroque, Ãrase una vez en AmÃ©rica, major recutting, James Woods, sergio leone",3.824324324324324
1228,Raging Bull,1980,Drama,"unhappy marriage, 1940's, Cathy Moriarty, FAMILIES IN CRISIS, Unlikable protagonist",3.9154411764705883
1230,Annie Hall,1977,Comedy|Romance,"Den har et lidt sjovt sammenfald mellem på en måde at være den store fortælling om kærligheden og på en anden måde at være tilfærdigt, tumlende hen ad vejen-historie, hvor de ikke engang ender op sammen i slutnignen, irony, neurosis, new york city, Diane Keaton",3.9910714285714284
1231,"Right Stuff, The",1983,Drama,"U.S.S. Coral Sea, astronaut, author:Tom Wolfe, topic:NASA, Scott Glenn",3.766304347826087
1232,Stalker,1979,Drama|Mystery|Sci-Fi,"Author:Boris Strugatsky, Totalitarianism, author:Arkadi Strugatsky, bad dub, belief",4.05
1233,"Boot, Das (Boat, The)",1981,Action|Drama|War,"see soon, tragic drama., U-boat, setting:submarine, No Happy End",4.077181208053691
1234,"Sting, The",1973,Comedy|Crime,"Scott Joplin, The Entertainer, betting, comed, planning",4.103351955307263
1235,Harold and Maude,1971,Comedy|Drama|Romance,"Cat Stevens, Eccentric, older woman younger man, Hal Ashby, Cult Classic",3.8169642857142856
1237,"Seventh Seal, The (Sjunde inseglet, Det)",1957,Drama,"phylosophycal, seeking meaning, squire, witch hunt, church",3.8308823529411766
1238,Local Hero,1983,Comedy,"Bill Forsyth, Denis Lawson, Fulton McKay, Norman Chancer, Peter Reigert",3.5806451612903225
1240,"Terminator, The",1984,Action|Sci-Fi|Thriller,"evil Schwarzenegger character, Paradox, Time paradox, best movie ever, Governator",3.777906976744186
1241,Dead Alive (Braindead),1992,Comedy|Fantasy|Horror,"Beginning Sucked, Couldn't keep interest, awesome zombie flick, gross out, lawn mower",3.3968253968253967
1242,Glory,1989,Drama|War,"Class, Race, historical lackluster, African American history, denzel washington",3.8015873015873014
1243,Rosencrantz and Guildenstern Are Dead,1990,Comedy|Drama,"Tom Stoppard, playwright:Tom Stoppard, related:Hamlet, screenwriter:Tom Stoppard, stoppard",3.9193548387096775
1244,Manhattan,1979,Comedy|Drama|Romance,"18.01.06, Lolita-fetish, god lille-slÃ¥et historieudvikling, godt boheme-new yorker-intellektuelt miljÃ¸, neurotic new yorkers",3.9896907216494846
1245,Miller's Crossing,1990,Crime|Drama|Film-Noir|Thriller,"Caspar's son, DISHONOR AMONG THIEVES, damn incredible, funny in that Barton Fink way, suspensful",4.0
1246,Dead Poets Society,1989,Drama,"89, carpe diem, English literature, Robert Sean Leonard, School",3.8078078078078077
